false	00753906000187	160973406	Original	8FE3DBEA205787F38205180B67DAE752106D0087	2016-03-01	2016-03-31	2016-04-15T13:58:20
false	00753906000187	160973406	Original	66DBB4840E5D8F0C4201C7C95E74579A48E7DCF2	2016-04-01	2016-04-30	2016-05-12T15:59:57
false	00753906000187	160973406	Original	D55896F15E8CD781B95A9E0E9E5A59D135CA2C87	2016-05-01	2016-05-31	2016-06-14T13:58:14
false	00753906000187	160973406	Substituta	F6E10D26C6F1371DF67C25DD95B1FB30FD7AADAA	2016-03-01	2016-03-31	2016-06-23T07:46:38
false	00753906000187	160973406	Original	15C8B8C76AAF6AE4DDA490A84B347BE8C3CF3C2E	2016-06-01	2016-06-30	2016-07-14T10:00:18
false	00753906000187	160973406	Original	DB4206916C295CCCA4672C101B400908D732138A	2016-07-01	2016-07-31	2016-08-15T14:41:54
false	00753906000187	160973406	Original	9CEA77A4DBB188423CD2A797DAB18C509B63EFDD	2016-08-01	2016-08-31	2016-09-09T18:20:41
false	00753906000187	160973406	Substituta	4B2638E71343C50AAC3A65AD1210EDBCE343E7E7	2016-06-01	2016-06-30	2016-09-21T14:35:27
false	00753906000187	160973406	Substituta	47348F7F626ACF7B21DAEB05DF84FE63BA52EE7D	2016-07-01	2016-07-31	2016-09-21T14:36:17
false	00753906000187	160973406	Substituta	397D3E3BD3075A54A551EE4AFCF53F41673687C9	2016-08-01	2016-08-31	2016-09-21T14:36:47
false	00753906000187	160973406	Original	32D2446F26B167F5AFDEB9B0B61201CE8D69C135	2016-09-01	2016-09-30	2016-10-14T14:15:52
false	00753906000187	160973406	Original	19529B4AA0D6D82C212203BE5961E8D0FCD60616	2016-10-01	2016-10-31	2016-11-16T15:23:21
false	00753906000187	160973406	Substituta	C03BB3687F2C3B8C3F4CAF778C3D58D3883E0CC6	2016-02-01	2016-02-29	2016-11-17T18:47:47
false	00753906000187	160973406	Original	58BDDB1857BF0745BBEFDA01ABE3565D71F51741	2016-11-01	2016-11-30	2016-12-15T11:49:44
false	00753906000187	160973406	Substituta	2C3276984671DC0FC16469F610C6E09F2EEA7360	2016-10-01	2016-10-31	2016-12-22T11:46:13
false	00753906000187	160973406	Substituta	33806E528A57D1A54B9E7AC08BD7689C1E657CC5	2016-11-01	2016-11-30	2016-12-22T11:51:38
false	00753906000187	160973406	Original	652AB717C733D30E6D911CFC9D80D71406DFDE1B	2016-12-01	2016-12-31	2017-01-05T18:43:46
false	00753906000187	160973406	Original	F0C56806E13291B1AA9712DD85937544FADA9EBC	2017-01-01	2017-01-31	2017-02-15T17:18:34
false	00753906000187	160973406	Substituta	577C5DD11580B0E73F5900812C9292174072AB88	2016-12-01	2016-12-31	2017-02-15T18:47:48
false	00753906000187	160973406	Original	825A0F10C0F6B40B38F841A76D9E35020EF0FC80	2017-02-01	2017-02-28	2017-03-15T17:17:13
false	00753906000187	160973406	Original	BAE2ADD5C677DF68DA4013A9F1DABB318E839E8F	2017-03-01	2017-03-31	2017-04-17T18:27:23
false	00753906000187	160973406	Substituta	C170777DA3C67815C88FEFE9B4817FCC2F605334	2017-01-01	2017-01-31	2017-05-03T17:58:49
false	00753906000187	160973406	Substituta	1D99C166EAA7EE518C7C8D697EC3ED956C45BD70	2017-02-01	2017-02-28	2017-05-03T17:59:46
false	00753906000187	160973406	Substituta	B421F8AE909F1869D073F0A180B8825744AEE9C9	2017-03-01	2017-03-31	2017-05-03T18:00:22
false	00753906000187	160973406	Original	987D78CB02D7A1640BEA3E0CC3FC5E5C6305AE09	2017-04-01	2017-04-30	2017-05-15T16:35:33
false	00753906000187	160973406	Substituta	D3C754BC918B208C2AC5CCA27D83D5CDF6D1EACD	2017-03-01	2017-03-31	2017-05-22T16:52:33
false	00753906000187	160973406	Original	A7C87C003F50FA96270376E517E0C66A805F85A5	2017-05-01	2017-05-31	2017-06-15T11:00:36
false	00753906000187	160973406	Original	E6554125E2247AAB236C0C3D6CAF134B2AC15009	2017-06-01	2017-06-30	2017-07-17T17:29:57
false	00753906000187	160973406	Substituta	5CFD12CAEA24A9628865C76D5926812F111B8954	2017-05-01	2017-05-31	2017-07-25T11:30:32
false	00753906000187	160973406	Original	EDE04CB07EA417C03072D08567C00C78D0772953	2017-07-01	2017-07-31	2017-08-15T16:40:52
false	00753906000187	160973406	Original	6F599E60EB44E82B2693380B6F8540B6B83584C5	2017-08-01	2017-08-31	2017-09-13T16:33:18
false	00753906000187	160973406	Original	930E47682E7B0C10F7A8CE8F6847DDF275F84305	2017-09-01	2017-09-30	2017-10-11T15:26:51
false	00753906000187	160973406	Original	AE315DC059F34A7CB8A52E04FC3E1BBB23E2B733	2017-10-01	2017-10-31	2017-11-13T08:51:24
false	00753906000187	160973406	Original	E3251863F5BC63FE9B494A74CDC79C028EFDCDC3	2017-11-01	2017-11-30	2017-12-15T15:31:58
false	00753906000187	160973406	Original	7D378F074805CE404778E1173C076420ABAB0EEF	2017-12-01	2017-12-31	2018-01-15T12:01:34
false	00753906000187	160973406	Original	407600CAF7E9583E79635ADC5407D5C1BE59AC67	2018-01-01	2018-01-31	2018-02-15T12:27:06
false	00753906000187	160973406	Original	6DEA7852534153EDFA4A80686DD791446255A6F9	2018-02-01	2018-02-28	2018-03-15T16:35:26
false	00753906000187	160973406	Original	5BEE7F63EBEE748277CB44F1A75CFECB8915F8C0	2018-03-01	2018-03-31	2018-04-13T08:04:30
false	00753906000187	160973406	Substituta	643D5FEECBE70B91C1295EEC362F686936CFB672	2018-02-01	2018-02-28	2018-04-16T12:05:41
false	00753906000187	160973406	Original	48B2C85B3E2E3B626B2F9D78D7085598FAD90568	2018-04-01	2018-04-30	2018-05-14T09:14:50
false	00753906000187	160973406	Substituta	6420E827F1ECABE38BFBCED6950227BED465BE7B	2017-10-01	2017-10-31	2018-05-25T16:40:59
false	00753906000187	160973406	Original	766B776DF2B3F973D48F9B4E1F29A3914DB58C28	2018-05-01	2018-05-31	2018-06-14T09:20:48
false	00753906000187	160973406	Original	697786F4D51BE2E5779F34C21D86571B84BB7043	2018-06-01	2018-06-30	2018-07-16T09:54:06
false	00753906000187	160973406	Original	460E311961AFC3B593B27C37B0F7CC5E5328ACE9	2018-07-01	2018-07-31	2018-08-15T16:06:18
false	00753906000187	160973406	Original	B44F9F9821E6B33798A5E6851591EAF6779D4587	2018-08-01	2018-08-31	2018-09-14T19:53:07
false	00753906000187	160973406	Original	518E65D13666C66AF195A183E7D5CD637E39655D	2018-09-01	2018-09-30	2018-10-15T14:53:43
false	00753906000187	160973406	Original	3D00C0184CAE78CF81410D25F87790F53C5D04C6	2018-10-01	2018-10-31	2018-11-13T20:44:37
false	00753906000187	160973406	Original	4793406BD6161B34AB0A3EE6C1086EBCB562B37C	2018-11-01	2018-11-30	2018-12-13T21:17:02
false	00753906000187	160973406	Original	BBEE8EFE5A9922AB411313BD763F17F639A7FCA0	2018-12-01	2018-12-31	2019-01-14T18:48:36
false	00753906000187	160973406	Substituta	CC8F9F853943E1E9CB04DF93112A3965966A5537	2018-12-01	2018-12-31	2019-01-18T09:58:29
false	00753906000187	160973406	Original	17410C2CA17991EA96D360E3D2792A5044E933FE	2019-01-01	2019-01-31	2019-02-12T20:19:16
false	00753906000187	160973406	Substituta	FBAC6411A56835101968EA730B73D02CCD76F64F	2018-02-01	2018-02-28	2019-02-20T10:13:46
false	00753906000187	160973406	Substituta	A8AED36BCCAFA7580B856A9CC1D68437C8C9FC5C	2018-03-01	2018-03-31	2019-02-20T10:15:30
false	00753906000187	160973406	Substituta	5D14A540F381B95C74435C32CE5082446AFC9070	2018-05-01	2018-05-31	2019-02-20T10:20:34
false	00753906000187	160973406	Substituta	52D3E12608EF15545C3690400A95C9B0A9C51D44	2018-07-01	2018-07-31	2019-02-20T10:29:24
false	00753906000187	160973406	Substituta	32920D0DEDBAD3620CAA9F33734A3AD91D54FD59	2018-08-01	2018-08-31	2019-02-20T10:33:44
false	00753906000187	160973406	Substituta	DDB8C8F5AC9DE5D6D464218E16054146C4E9743E	2018-09-01	2018-09-30	2019-02-20T10:46:28
false	00753906000187	160973406	Substituta	96646FDF747473CA11C04C9D88840453CDDE35AD	2018-07-01	2018-07-31	2019-02-20T11:24:48
false	00753906000187	160973406	Substituta	B84A131C12B34B800CE47C5A2763A098C01B9B0B	2019-01-01	2019-01-31	2019-03-14T09:21:17
false	00753906000187	160973406	Original	F478A886CD7FB513B971F96EB473685D581474F8	2019-02-01	2019-02-28	2019-03-15T19:08:21
false	00753906000187	160973406	Substituta	A3BD2666EA41C41A15C2CC783B5D1F68F782E04F	2018-09-01	2018-09-30	2019-04-04T09:09:33
false	00753906000187	160973406	Substituta	5A401701992136753D443F4B6D604E4FC96F89DE	2019-02-01	2019-02-28	2019-04-04T11:24:00
false	00753906000187	160973406	Original	C20FE2B3EA246660A9DE22D243EDB23B0FD835DE	2019-03-01	2019-03-31	2019-04-12T09:08:51
false	00753906000187	160973406	Original	05BA3959E87D2A2ABACDAD7FC424B024AEE3BE17	2019-04-01	2019-04-30	2019-05-10T15:17:44
false	00753906000187	160973406	Original	2E178D4E5CA3B8966ED84E03047B4470AB0D145F	2019-05-01	2019-05-31	2019-06-13T11:03:25
false	00753906000187	160973406	Original	148CA692F7A2CA7FA1B892006A64D5D2D4E3B746	2019-06-01	2019-06-30	2019-07-12T17:36:28
false	00753906000187	160973406	Original	6A7446EDB1DB02B9F75F2FAF9851F574209492A2	2019-07-01	2019-07-31	2019-08-09T15:29:43
false	00753906000187	160973406	Original	D382D8F78E48EB248C14C7B627728D7383634119	2019-08-01	2019-08-31	2019-09-10T15:30:15
false	00753906000187	160973406	Substituta	4A2836483A98AF6643D98B0A4DE19E342F32288D	2019-08-01	2019-08-31	2019-09-12T20:33:05
false	00753906000187	160973406	Original	665120A823B55A68F571444F333FE3C1A311C705	2019-09-01	2019-09-30	2019-10-10T13:24:25
false	00753906000187	160973406	Substituta	51EDA3FE2A38DDC119A8F07581B7078FDEA88E34	2019-09-01	2019-09-30	2019-10-22T11:45:54
false	00753906000187	160973406	Original	F60F471CAB699C143C2EF946ACA9986A540F8609	2019-10-01	2019-10-31	2019-11-13T10:42:17
